MODEL,MODEL_BASE,MODEL_NAME,MODEL_GROUP,PRODUCT,PRODUCT_SIGN,PRICE_TYPE,LOOKBACK,STRATEGY,SPIKE_QUANTILE,SPIKE_THRESHOLD,N_ALL,N_SPIKES,N_NON_SPIKES,RMSE_ALL,MAE_ALL,RMSE_SPIKES,MAE_SPIKES,RMSE_NON_SPIKES,MAE_NON_SPIKES,SPIKE_RMSE_PREMIUM
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,42.0,ensemble,0.95,38.971993299999994,243,13,230,16.351759090432328,5.645306388065843,67.6743200412905,48.68988100000001,4.861458651546503,3.2123521708695653,4.138656866641817
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,42.0,ensemble,0.95,40.626993999999996,243,13,230,7.388297565176306,3.5728429222222227,27.881619105283107,24.03752692307692,3.7058272270194292,2.4161433917391304,3.7737542186577824
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,42.0,ensemble,0.95,65.84398649999996,243,13,230,17.274671847545097,7.17672332962963,65.38009992238692,60.39136611538462,8.583458508340419,4.168939172173913,3.784737591509044
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,42.0,ensemble,0.95,63.1119874,243,13,230,5.383989189121413,2.889693888888889,10.63025832460137,9.462791538461534,4.923277638976769,2.518170978260869,1.9744204438746409
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,42.0,ensemble,0.95,80.81896099999997,243,13,230,28.33897484389549,8.077157892592592,108.97993246803651,51.47941855384616,13.3117400758362,5.6239866378260865,3.845584855075021
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,42.0,ensemble,0.95,28.66400339999996,243,13,230,15.261327540825045,3.5381754353909467,65.24524769873338,37.39456353846154,2.337243112533732,1.624553499130435,4.275201323357885
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,42.0,ensemble,0.95,49.48499509999998,243,13,230,92.24553321082865,12.890627293004115,398.4291332515428,188.82284015384616,4.19620203516801,2.9466326530434785,4.319224133497354
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,42.0,ensemble,0.95,21.622996099999995,243,13,230,1.429256402780828,0.8805981738271604,2.932386755320852,2.036132692307693,1.2931398459834333,0.815285353217391,2.0516869818567636
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,42.0,ensemble,0.95,26.906999899999995,243,13,230,4.208613060910006,2.013851860493827,13.624713825135911,10.906384538461536,2.867275830456263,1.5112304482608696,3.237340574661885
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,42.0,ensemble,0.95,68.41501239999997,243,13,230,19.165763454430028,7.872591973251029,76.31254059925092,68.17721692307691,7.6764707388433235,4.46406969347826,3.981711491989213
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,42.0,ensemble,0.95,110.30499099999996,243,13,230,35.06218896409354,13.753035236625516,140.04334626683513,125.98061961538461,13.796024827087153,7.409736989130434,3.9941415640150315
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,42.0,ensemble,0.95,5.679999999999998,243,13,230,0.6705151715045546,0.388025733744856,2.0105781350851863,1.5920790230769233,0.49650516418018814,0.31997054782608697,2.9985572594482734
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,42.0,ensemble,0.95,8.973000049999994,243,13,230,1.800187639475569,0.9928773345679012,6.192399653954928,5.006957907692307,1.1209246579091208,0.7659945195652172,3.439863444323448
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,42.0,ensemble,0.95,30.47800149999999,243,13,230,3.410733670690131,2.2009369699588475,8.662635701409215,8.128135692307692,2.837105053187372,1.86592139,2.53981592753808
bidirectional_lstm_ts42_ensemble,bidirectional_lstm,"BiLSTM (42 TimeSteps), Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,42.0,ensemble,0.95,37.204999599999994,243,13,230,6.3665350840003105,4.046394775308642,20.229226330481037,16.634516153846157,4.4377736721651555,3.3348922626086956,3.1774310615705152
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,42.0,recency,0.95,21.354999699999993,243,13,230,3.021777930837544,1.7941706201646088,8.781006246629799,7.183402307692308,2.2998001365313003,1.4895618726086957,2.9059072002011654
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,42.0,recency,0.95,30.95700019999999,243,13,230,7.195237444881938,3.6324480810699593,24.507531848111668,20.223676615384615,4.55517472299814,2.69468299,3.4060768717986063
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,42.0,recency,0.95,6.615998999999995,243,13,230,1.0584933601477378,0.6405538337448561,2.712122925819859,1.4544045461538462,0.8763467922674777,0.5945535760869565,2.5622484069633824
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,42.0,recency,0.95,8.348998999999997,243,13,230,2.5218312848404154,1.639909374074074,6.710887342449378,4.653940692307692,2.04293343024612,1.4695510821739128,2.661116698325856
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,42.0,recency,0.95,15.850998899999993,243,13,230,1.2336052757938476,0.6694455666666667,2.1167171556134345,1.701613923076923,1.163851608952402,0.6111056160869566,1.7158788124112783
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,42.0,recency,0.95,23.936002999999996,243,13,230,4.748570917195579,1.870406888888889,18.554159044417244,12.011890961538462,2.0893626307389965,1.2971925717391306,3.9073142989670244
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,42.0,recency,0.95,17.267000599999992,243,13,230,4.008741253097145,1.9684056362139921,15.020525148405135,10.243494530769233,2.055746219101379,1.5006832204347824,3.746943042732007
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,04_08,POS,MARGINAL,42.0,recency,0.95,28.057999999999993,243,13,230,20.772483756475022,5.185502816460906,88.0195803866494,45.83361226923076,4.240971420005444,2.8880009778260876,4.237316125435057
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,AVERAGE,42.0,recency,0.95,30.666997199999983,243,13,230,3.970945559340088,2.125465097942387,12.539148920973448,10.366718307692308,2.7879632387582087,1.6596551339130434,3.157723704239669
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,NEG,MARGINAL,42.0,recency,0.95,38.971993299999994,243,13,230,16.726220020916394,5.91518216872428,68.99750621336462,49.519430923076925,5.147695882239812,3.450594195652174,4.1251105227052
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,AVERAGE,42.0,recency,0.95,40.626993999999996,243,13,230,7.235902118687973,3.4061523370370366,27.208579833357298,23.346900999999995,3.6707263209623506,2.2790665430434784,3.7602194428648255
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,08_12,POS,MARGINAL,42.0,recency,0.95,65.84398649999996,243,13,230,16.623171370614436,6.773637788888888,63.2459048416416,57.81019792307692,8.1153557047045,3.8889626508695647,3.8046834404561554
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,AVERAGE,42.0,recency,0.95,63.1119874,243,13,230,5.34514216056415,2.9500886913580247,11.051684604038751,9.791713846153844,4.825127095650119,2.5633881391304345,2.067612847713728
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,NEG,MARGINAL,42.0,recency,0.95,80.81896099999997,243,13,230,27.77161870139801,7.71903883292181,108.25910502242554,48.41242230769231,12.345818166057855,5.418978027826087,3.8981921142744134
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,AVERAGE,42.0,recency,0.95,28.66400339999996,243,13,230,15.192203918918484,2.9871890987654317,65.13650383883596,36.48927146153846,2.0099857652486697,1.093593139130435,4.287495361862741
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,12_16,POS,MARGINAL,42.0,recency,0.95,49.48499509999998,243,13,230,92.273136696936,12.605155969958847,398.56062930854955,187.82721376923078,4.131079777190731,2.701300529130435,4.319357112759602
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,AVERAGE,42.0,recency,0.95,21.622996099999995,243,13,230,1.5926262085263223,1.016098797201646,2.7239595120138564,2.419554307692308,1.5034741388739812,0.9367730509565216,1.7103570802934176
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,NEG,MARGINAL,42.0,recency,0.95,26.906999899999995,243,13,230,4.1853469717931615,2.221474504320988,12.37196391768313,10.464485153846153,3.139378939070708,1.7555652067391303,2.9560187007345085
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,AVERAGE,42.0,recency,0.95,68.41501239999997,243,13,230,17.639443664209388,7.256635333333333,69.14807169092077,61.06850130769229,7.647255189531881,4.215095082608696,3.9200823454099587
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,16_20,POS,MARGINAL,42.0,recency,0.95,110.30499099999996,243,13,230,33.189227521014026,13.51421214197531,132.09827414781037,116.97689446153848,13.322281053791102,7.666321402173914,3.980155129075279
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,AVERAGE,42.0,recency,0.95,5.679999999999998,243,13,230,0.6142556297516779,0.34617452181069963,1.7833653781198826,1.3958939076923071,0.46784068212252244,0.2868425565217391,2.903295129490038
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,NEG,MARGINAL,42.0,recency,0.95,8.973000049999994,243,13,230,1.7927814659828378,0.9914782081234569,6.192474550596217,4.974019423076923,1.1082894275930242,0.7663780524956523,3.454115667801921
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,AVERAGE,42.0,recency,0.95,30.47800149999999,243,13,230,2.620794653212965,1.7219803316872428,6.925327222767557,6.396674,2.132134222084181,1.457758515652174,2.6424532018475566
bidirectional_lstm_ts42_recency,bidirectional_lstm,"BiLSTM (42 TimeSteps), Weighted Ensemble",DEEP_LEARNING,20_24,POS,MARGINAL,42.0,recency,0.95,37.204999599999994,243,13,230,5.734393240867755,3.366796822222222,18.639959792417212,14.422139153846153,3.886324006678104,2.741929646956522,3.2505548554944457
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,AVERAGE,42.0,single,0.95,21.354999699999993,243,13,230,2.7168798121220497,1.4532732666666668,8.794831327341724,7.299708115384616,1.8511467327171802,1.1228226013043483,3.2371072463718673
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,NEG,MARGINAL,42.0,single,0.95,30.95700019999999,243,13,230,7.173788116851449,3.85190599218107,23.43758834409979,19.403783230769232,4.8294383590614895,2.972886843913044,3.267114662760136
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,POS,AVERAGE,42.0,single,0.95,6.615998999999995,243,13,230,1.089059861751312,0.6282638234567902,2.8088876994851484,1.5245578923076921,0.8984102736015718,0.5776037239130435,2.579185771265309
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,00_04,POS,MARGINAL,42.0,single,0.95,8.348998999999997,243,13,230,2.2801135166848465,1.1810510465020576,6.235913875017495,4.377232846153846,1.8151666644801372,1.0003972926086957,2.7349137792420763
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,AVERAGE,42.0,single,0.95,15.850998899999993,243,13,230,1.3930447772982,0.7896610823045268,2.4989722139853203,1.8363476153846159,1.3028000179997334,0.7305005391304347,1.7938922385768952
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,NEG,MARGINAL,42.0,single,0.95,23.936002999999996,243,13,230,4.864172424049828,2.060520518930041,18.507540477616885,12.103615284615383,2.3742682353016282,1.492867336521739,3.804869331134405
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,POS,AVERAGE,42.0,single,0.95,17.267000599999992,243,13,230,4.538580488037006,2.4067110065843624,16.404908490122423,12.060905123076923,2.5596483524381486,1.8610391652173917,3.6145461192906496
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,04_08,POS,MARGINAL,42.0,single,0.95,28.057999999999993,243,13,230,20.569654509958898,4.70035629835391,87.62643238059249,44.38144392307692,3.609652148360426,2.4575122152173914,4.259985618045637
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,AVERAGE,42.0,single,0.95,30.666997199999983,243,13,230,3.2046873033339764,1.8238507020576131,9.740090595109338,7.779551076923076,2.342716085008523,1.487224159130435,3.039326359541006
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,NEG,MARGINAL,42.0,single,0.95,38.971993299999994,243,13,230,16.326751216815833,5.428874651440329,67.83182250002749,47.008300615384606,4.643710950026319,3.078733183913043,4.154642990466082
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,POS,AVERAGE,42.0,single,0.95,40.626993999999996,243,13,230,7.269026284816692,3.536216150617284,27.13931613801227,23.21014684615384,3.767574663711187,2.4242113721739127,3.7335559227100332
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,08_12,POS,MARGINAL,42.0,single,0.95,65.84398649999996,243,13,230,16.42812620129535,6.909416277777778,62.02272795887421,56.09500676923078,8.228530727064209,4.129361163043478,3.7753988007459887
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,AVERAGE,42.0,single,0.95,63.1119874,243,13,230,6.125675741340247,3.61014997037037,14.530377276186291,13.513094076923078,5.264150399986828,3.050418346956522,2.3720447979519017
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,NEG,MARGINAL,42.0,single,0.95,80.81896099999997,243,13,230,27.886766251002474,7.892311750205761,107.57672953116035,45.01285712307693,12.942757801159738,5.794193968260869,3.8576265373649474
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,POS,AVERAGE,42.0,single,0.95,28.66400339999996,243,13,230,15.15661437223671,3.0535654185185184,64.95050329735562,37.267331769230765,2.0655525327061195,1.1197438421739132,4.28529100907452
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,12_16,POS,MARGINAL,42.0,single,0.95,49.48499509999998,243,13,230,92.40362352854744,12.31948951728395,399.1247751404544,188.0106693846154,4.134049026341312,2.389118481304348,4.319362811753239
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,AVERAGE,42.0,single,0.95,21.622996099999995,243,13,230,1.5822487515581312,0.923164761728395,4.261251296581881,3.957416153846154,1.2722725067085676,0.7516635960869564,2.693161421290794
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,NEG,MARGINAL,42.0,single,0.95,26.906999899999995,243,13,230,3.893987136163868,1.859261264403292,11.108947514683761,8.411910076923075,3.007475259173361,1.4888941576086954,2.852846485165243
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,POS,AVERAGE,42.0,single,0.95,68.41501239999997,243,13,230,18.46231476388326,7.832208868312758,72.09299492174401,65.25861369230769,8.14596945597467,4.586368595652174,3.904873026148124
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,16_20,POS,MARGINAL,42.0,single,0.95,110.30499099999996,243,13,230,34.809617586343045,13.902317041152264,138.29460747348352,124.07188069230772,14.113703310293111,7.675341704347826,3.9728849973847757
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,AVERAGE,42.0,single,0.95,5.679999999999998,243,13,230,0.5737068617528142,0.3840573782716049,1.5283460535814706,1.180197469230769,0.4644537337820266,0.3390581557391304,2.6639842670035376
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,NEG,MARGINAL,42.0,single,0.95,8.973000049999994,243,13,230,1.7869017071934603,1.0323522767407407,6.076443008681459,4.928247130769231,1.1342536878335658,0.8121495241217392,3.400546870720287
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,POS,AVERAGE,42.0,single,0.95,30.47800149999999,243,13,230,2.945118377914935,2.0498837423868315,5.336988137769294,4.981910923076923,2.748461829261388,1.8841604669565215,1.8121472392385596
bidirectional_lstm_ts42_single,bidirectional_lstm,"BiLSTM (42 TimeSteps), Single",DEEP_LEARNING,20_24,POS,MARGINAL,42.0,single,0.95,37.204999599999994,243,13,230,5.134470344347236,2.928629844444444,13.211052357571008,10.208433000000001,4.241227351121968,2.5171627095652176,2.5730117171901936
lstm_features_1_3_ts168_ensemble,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Ensemble",DEEP_LEARNING,00_04,NEG,AVERAGE,168.0,ensemble,0.95,21.354999699999993,243,13,230,3.4557506846557904,1.5840106802469134,11.116250406882436,8.554311,2.373343274473674,1.1900371839130433,3.216739696020539
lstm_features_1_3_ts168_ensemble,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Ensemble",DEEP_LEARNING,00_04,NEG,MARGINAL,168.0,ensemble,0.95,30.95700019999999,243,13,230,6.8102528900760815,3.0885781160493826,21.230025011979613,16.67747315384615,4.850346374717565,2.320510135652174,3.1173622117492967
lstm_features_1_3_ts168_ensemble,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Ensemble",DEEP_LEARNING,00_04,POS,AVERAGE,168.0,ensemble,0.95,6.615998999999995,243,13,230,1.4371149078879086,1.040135670781893,3.2828723742901773,2.1922911461538463,1.2541469584380993,0.9750138395652173,2.284349258553675
lstm_features_1_3_ts168_ensemble,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Ensemble",DEEP_LEARNING,00_04,POS,MARGINAL,168.0,ensemble,0.95,8.348998999999997,243,13,230,2.769713587993207,2.046318076131687,6.390443898737507,4.454463130769231,2.4076310695858765,1.9102055295652176,2.3072580235155997
lstm_features_1_3_ts168_ensemble,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Ensemble",DEEP_LEARNING,04_08,NEG,AVERAGE,168.0,ensemble,0.95,15.850998899999993,243,13,230,2.1705676939635485,0.9841682259259259,6.906250486479415,4.854273346153845,1.5105565265174812,0.7654231539130435,3.181771527184351
lstm_features_1_3_ts168_ensemble,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Ensemble",DEEP_LEARNING,04_08,NEG,MARGINAL,168.0,ensemble,0.95,23.936002999999996,243,13,230,5.418981821778309,2.1433311699588473,19.349305735698344,12.367346284615383,3.140645341051477,1.5654520547826087,3.5706533758676864
lstm_features_1_3_ts168_ensemble,lstm_features_1_3,"LSTM with Features 1&3 (168 TimeSteps), Ensemble",DEEP_LEARNING,04_08,POS,AVERAGE,168.0,ensemble,0.95,17.267000599999992,243,13,230,4.024805510495252,1.9825955485596714,14.833447971241366,9.85611796923077,2.162894709135267,1.5375703682608695,3.685506773572299
