DATE,PRODUCT,POS_GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h],POS_GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h],NEG_GERMANY_AVERAGE_CAPACITY_PRICE_[(EUR/MW)/h],NEG_GERMANY_MARGINAL_CAPACITY_PRICE_[(EUR/MW)/h]
2023-03-24 08:00:00,08_12,6.94,15.47,6.28,6.94
2023-03-24 12:00:00,12_16,2.41,2.89,32.01,49.46
2023-03-24 16:00:00,16_20,14.28,18.78,4.03,9.1
2023-03-24 20:00:00,20_24,10.83,20.0,1.88,2.34
2023-03-25 00:00:00,00_04,4.2,13.74,18.92,23.34
2023-03-25 04:00:00,04_08,4.09,7.06,17.16,22.42
2023-03-25 08:00:00,08_12,8.5,11.93,21.12,29.97
2023-03-25 12:00:00,12_16,2.08,2.38,52.75,64.52
2023-03-25 16:00:00,16_20,13.69,14.89,12.29,27.64
2023-03-25 20:00:00,20_24,9.99,11.5,4.1,9.29
2023-03-26 00:00:00,00_04,4.39,5.51,16.13,18.65
2023-03-26 04:00:00,04_08,3.97,4.42,12.93,16.68
2023-03-26 08:00:00,08_12,7.5,8.4,11.05,15.26
2023-03-26 12:00:00,12_16,1.79,2.21,24.98,31.06
2023-03-26 16:00:00,16_20,12.02,13.45,8.36,13.73
2023-03-26 20:00:00,20_24,8.83,9.41,3.38,4.89
2023-03-27 00:00:00,00_04,3.79,4.46,12.37,15.55
2023-03-27 04:00:00,04_08,5.72,10.47,9.48,11.7
2023-03-27 08:00:00,08_12,8.8,20.04,7.97,9.64
2023-03-27 12:00:00,12_16,1.87,2.61,29.66,46.72
2023-03-27 16:00:00,16_20,12.0,14.59,7.45,13.0
2023-03-27 20:00:00,20_24,7.98,9.16,2.71,3.6
2023-03-28 00:00:00,00_04,3.29,3.77,10.58,12.6
2023-03-28 04:00:00,04_08,7.01,12.56,7.25,8.6
2023-03-28 08:00:00,08_12,9.9,13.18,5.61,7.0
2023-03-28 12:00:00,12_16,2.09,2.84,20.23,27.03
2023-03-28 16:00:00,16_20,13.42,21.29,5.82,7.6
2023-03-28 20:00:00,20_24,8.79,11.82,2.17,2.56
2023-03-29 00:00:00,00_04,2.97,3.45,8.59,9.36
2023-03-29 04:00:00,04_08,6.68,8.28,5.9,6.56
2023-03-29 08:00:00,08_12,9.7,11.45,4.35,4.83
2023-03-29 12:00:00,12_16,2.52,3.5,12.83,14.63
2023-03-29 16:00:00,16_20,13.04,15.18,4.08,4.59
2023-03-29 20:00:00,20_24,9.42,16.6,1.82,2.08
2023-03-30 00:00:00,00_04,3.0,5.07,8.53,10.93
2023-03-30 04:00:00,04_08,6.04,7.1,7.06,8.75
2023-03-30 08:00:00,08_12,9.48,17.91,5.42,6.42
2023-03-30 12:00:00,12_16,2.33,3.33,34.0,52.86
2023-03-30 16:00:00,16_20,11.88,14.71,6.76,10.4
2023-03-30 20:00:00,20_24,9.33,10.65,1.92,2.35
2023-03-31 00:00:00,00_04,2.91,3.3,9.91,12.81
2023-03-31 04:00:00,04_08,5.86,7.79,6.16,7.26
2023-03-31 08:00:00,08_12,11.23,14.21,4.46,4.87
2023-03-31 12:00:00,12_16,2.36,2.76,18.89,22.13
2023-03-31 16:00:00,16_20,10.86,12.39,4.76,5.42
2023-03-31 20:00:00,20_24,8.9,11.5,1.82,2.07
2023-04-01 00:00:00,00_04,2.71,3.62,10.06,13.51
2023-04-01 04:00:00,04_08,4.69,5.46,6.28,8.83
2023-04-01 08:00:00,08_12,9.26,10.64,5.74,9.6
2023-04-01 12:00:00,12_16,1.95,2.29,23.88,30.93
2023-04-01 16:00:00,16_20,9.29,9.88,6.63,10.14
2023-04-01 20:00:00,20_24,7.67,8.71,2.57,4.09
2023-04-02 00:00:00,00_04,2.74,3.81,10.5,12.59
2023-04-02 04:00:00,04_08,4.36,5.07,7.11,8.58
2023-04-02 08:00:00,08_12,7.9,9.31,7.51,11.97
2023-04-02 12:00:00,12_16,1.65,2.06,26.73,35.54
2023-04-02 16:00:00,16_20,8.42,9.12,9.58,18.21
2023-04-02 20:00:00,20_24,6.69,7.34,2.79,5.31
2023-04-03 00:00:00,00_04,2.77,3.33,8.34,9.96
2023-04-03 04:00:00,04_08,4.79,6.34,5.69,6.59
2023-04-03 08:00:00,08_12,8.9,11.24,5.55,6.16
2023-04-03 12:00:00,12_16,2.58,3.39,16.47,18.84
2023-04-03 16:00:00,16_20,10.39,11.97,6.4,7.98
2023-04-03 20:00:00,20_24,7.92,9.02,2.23,2.74
2023-04-04 00:00:00,00_04,2.7,3.19,6.48,7.55
2023-04-04 04:00:00,04_08,5.79,7.58,4.53,5.4
2023-04-04 08:00:00,08_12,12.15,21.72,4.56,5.87
2023-04-04 12:00:00,12_16,2.44,3.14,12.3,15.22
2023-04-04 16:00:00,16_20,10.51,12.31,4.52,5.34
2023-04-04 20:00:00,20_24,7.61,8.84,1.71,1.98
2023-04-05 00:00:00,00_04,2.65,3.13,4.86,5.22
2023-04-05 04:00:00,04_08,6.06,7.0,3.65,3.99
2023-04-05 08:00:00,08_12,10.8,14.88,4.21,4.73
2023-04-05 12:00:00,12_16,2.29,2.77,10.39,11.65
2023-04-05 16:00:00,16_20,10.56,12.26,3.29,3.89
2023-04-05 20:00:00,20_24,7.6,8.86,1.34,1.55
2023-04-06 00:00:00,00_04,2.62,2.94,3.96,4.23
2023-04-06 04:00:00,04_08,5.27,5.76,2.88,3.13
2023-04-06 08:00:00,08_12,9.77,12.62,3.63,3.9
2023-04-06 12:00:00,12_16,2.25,2.89,9.01,10.0
2023-04-06 16:00:00,16_20,10.01,11.1,2.71,2.95
2023-04-06 20:00:00,20_24,7.01,7.74,1.08,1.27
2023-04-07 00:00:00,00_04,2.52,2.83,3.43,4.17
2023-04-07 04:00:00,04_08,4.51,4.85,2.48,3.12
2023-04-07 08:00:00,08_12,8.61,9.17,2.88,3.24
2023-04-07 12:00:00,12_16,2.14,2.41,8.08,9.28
2023-04-07 16:00:00,16_20,8.88,9.48,2.17,2.4
2023-04-07 20:00:00,20_24,6.25,6.87,0.9,1.06
2023-04-08 00:00:00,00_04,2.29,2.52,3.11,3.48
2023-04-08 04:00:00,04_08,3.77,4.1,2.26,2.53
2023-04-08 08:00:00,08_12,7.68,8.29,2.41,3.0
2023-04-08 12:00:00,12_16,1.97,2.33,7.26,9.9
2023-04-08 16:00:00,16_20,8.03,9.06,1.85,2.87
2023-04-08 20:00:00,20_24,5.74,7.27,0.83,1.0
2023-04-09 00:00:00,00_04,2.45,3.99,2.66,2.99
2023-04-09 04:00:00,04_08,3.38,3.85,1.93,2.2
2023-04-09 08:00:00,08_12,6.66,7.47,2.95,5.52
2023-04-09 12:00:00,12_16,1.85,2.11,13.86,25.23
2023-04-09 16:00:00,16_20,8.1,10.53,2.89,6.07
2023-04-09 20:00:00,20_24,6.42,10.43,0.79,1.08
2023-04-10 00:00:00,00_04,3.54,9.49,2.53,3.24
2023-04-10 04:00:00,04_08,3.25,3.93,1.83,2.91
2023-04-10 08:00:00,08_12,7.03,25.04,3.43,4.72
2023-04-10 12:00:00,12_16,2.04,5.36,25.44,42.79
2023-04-10 16:00:00,16_20,7.72,11.89,8.63,18.33
2023-04-10 20:00:00,20_24,6.2,7.94,2.02,3.82
2023-04-11 00:00:00,00_04,3.94,5.16,8.52,17.56
2023-04-11 04:00:00,04_08,4.61,11.53,6.91,18.21
2023-04-11 08:00:00,08_12,12.71,22.85,4.18,5.51
2023-04-11 12:00:00,12_16,2.51,3.56,26.41,39.11
2023-04-11 16:00:00,16_20,9.49,13.6,7.17,15.8
2023-04-11 20:00:00,20_24,8.27,13.6,1.78,2.85
2023-04-12 00:00:00,00_04,3.57,4.45,6.25,9.61
2023-04-12 04:00:00,04_08,4.47,5.4,5.53,12.51
2023-04-12 08:00:00,08_12,10.25,11.7,3.59,4.38
2023-04-12 12:00:00,12_16,2.59,3.27,14.27,16.8
2023-04-12 16:00:00,16_20,9.95,13.4,4.61,5.64
2023-04-12 20:00:00,20_24,8.24,10.28,1.64,2.3
2023-04-13 00:00:00,00_04,3.15,4.03,10.39,19.7
2023-04-13 04:00:00,04_08,4.25,5.0,8.12,12.84
2023-04-13 08:00:00,08_12,8.68,9.76,3.5,4.09
2023-04-13 12:00:00,12_16,2.45,2.81,11.21,12.66
2023-04-13 16:00:00,16_20,11.57,15.22,2.98,4.0
2023-04-13 20:00:00,20_24,9.14,10.96,1.42,1.77
2023-04-14 00:00:00,00_04,3.13,3.6,6.78,8.03
2023-04-14 04:00:00,04_08,4.74,5.53,5.08,6.49
2023-04-14 08:00:00,08_12,8.63,9.4,2.93,3.58
2023-04-14 12:00:00,12_16,2.53,3.34,7.74,9.0
2023-04-14 16:00:00,16_20,10.32,11.2,2.41,2.85
2023-04-14 20:00:00,20_24,9.63,13.16,1.18,1.42
2023-04-15 00:00:00,00_04,2.95,5.0,5.06,5.98
2023-04-15 04:00:00,04_08,4.25,7.15,4.46,5.82
2023-04-15 08:00:00,08_12,8.3,12.6,3.64,5.25
2023-04-15 12:00:00,12_16,2.15,2.41,15.55,29.13
2023-04-15 16:00:00,16_20,8.3,8.84,4.8,8.93
2023-04-15 20:00:00,20_24,7.2,8.33,1.36,2.0
2023-04-16 00:00:00,00_04,2.74,3.2,4.15,4.69
2023-04-16 04:00:00,04_08,4.0,4.53,3.97,4.45
2023-04-16 08:00:00,08_12,7.12,8.19,3.85,5.19
2023-04-16 12:00:00,12_16,1.97,2.51,15.32,18.58
2023-04-16 16:00:00,16_20,7.5,8.13,5.13,8.47
2023-04-16 20:00:00,20_24,6.77,7.43,1.44,2.47
2023-04-17 00:00:00,00_04,2.94,3.34,3.42,4.48
2023-04-17 04:00:00,04_08,5.15,7.25,3.08,4.58
2023-04-17 08:00:00,08_12,9.91,13.0,2.94,3.25
2023-04-17 12:00:00,12_16,2.45,3.63,8.46,10.26
2023-04-17 16:00:00,16_20,7.98,10.02,3.78,4.68
2023-04-17 20:00:00,20_24,6.83,8.09,1.5,2.0
2023-04-18 00:00:00,00_04,2.84,3.3,3.34,3.9
2023-04-18 04:00:00,04_08,5.9,7.73,3.25,5.0
2023-04-18 08:00:00,08_12,9.61,11.86,3.18,5.08
2023-04-18 12:00:00,12_16,2.87,4.48,8.54,13.75
2023-04-18 16:00:00,16_20,8.08,9.53,3.78,5.5
2023-04-18 20:00:00,20_24,6.69,7.58,1.54,2.04
2023-04-19 00:00:00,00_04,2.69,3.15,3.42,4.27
2023-04-19 04:00:00,04_08,5.6,6.3,3.47,4.51
2023-04-19 08:00:00,08_12,9.9,15.57,3.81,4.5
2023-04-19 12:00:00,12_16,2.79,4.39,19.88,39.09
2023-04-19 16:00:00,16_20,7.59,8.66,8.43,19.11
2023-04-19 20:00:00,20_24,6.65,7.49,1.5,2.03
2023-04-20 00:00:00,00_04,2.61,2.92,3.18,3.58
2023-04-20 04:00:00,04_08,5.41,5.88,3.27,3.84
2023-04-20 08:00:00,08_12,10.25,11.42,3.37,3.9
2023-04-20 12:00:00,12_16,2.89,3.43,13.67,20.39
2023-04-20 16:00:00,16_20,7.55,8.45,5.89,7.5
2023-04-20 20:00:00,20_24,6.78,8.34,1.6,2.01
2023-04-21 00:00:00,00_04,2.32,2.63,2.96,3.46
2023-04-21 04:00:00,04_08,5.02,5.41,3.06,3.33
2023-04-21 08:00:00,08_12,9.49,10.53,3.14,3.58
2023-04-21 12:00:00,12_16,2.55,2.84,26.94,42.66
2023-04-21 16:00:00,16_20,7.46,8.77,7.74,14.8
2023-04-21 20:00:00,20_24,7.37,10.45,1.41,1.66
2023-04-22 00:00:00,00_04,2.15,2.58,2.73,3.04
2023-04-22 04:00:00,04_08,4.57,5.03,2.6,2.85
2023-04-22 08:00:00,08_12,8.45,9.25,3.0,3.85
2023-04-22 12:00:00,12_16,2.08,2.38,25.46,32.33
2023-04-22 16:00:00,16_20,6.7,7.35,7.88,10.54
2023-04-22 20:00:00,20_24,6.5,7.24,1.33,1.55
2023-04-23 00:00:00,00_04,2.11,2.88,2.36,2.65
2023-04-23 04:00:00,04_08,4.28,5.04,2.25,2.64
2023-04-23 08:00:00,08_12,7.79,9.06,4.7,7.97
2023-04-23 12:00:00,12_16,1.78,2.1,29.36,49.34
2023-04-23 16:00:00,16_20,6.34,6.84,8.27,11.61
2023-04-23 20:00:00,20_24,6.26,6.91,1.16,1.34
2023-04-24 00:00:00,00_04,2.07,2.37,2.34,4.22
2023-04-24 04:00:00,04_08,4.69,5.42,2.11,2.49
2023-04-24 08:00:00,08_12,8.43,10.39,3.56,4.41
2023-04-24 12:00:00,12_16,2.09,2.75,18.04,23.66
2023-04-24 16:00:00,16_20,6.77,8.2,5.98,7.51
2023-04-24 20:00:00,20_24,7.13,10.14,1.01,1.2
2023-04-25 00:00:00,00_04,1.96,2.62,2.63,3.43
2023-04-25 04:00:00,04_08,4.94,7.53,1.75,2.05
2023-04-25 08:00:00,08_12,8.24,8.91,3.22,3.91
2023-04-25 12:00:00,12_16,1.99,2.47,16.68,20.98
2023-04-25 16:00:00,16_20,6.7,7.36,5.36,6.37
2023-04-25 20:00:00,20_24,6.99,7.73,0.84,0.99
2023-04-26 00:00:00,00_04,2.02,2.78,2.33,2.64
2023-04-26 04:00:00,04_08,5.53,7.87,1.8,4.6
2023-04-26 08:00:00,08_12,8.67,14.16,4.38,26.55
2023-04-26 12:00:00,12_16,9.24,36.52,13.23,19.7
2023-04-26 16:00:00,16_20,9.11,22.45,4.87,9.24
2023-04-26 20:00:00,20_24,7.96,14.25,0.77,1.02
2023-04-27 00:00:00,00_04,2.38,4.68,2.46,6.63
2023-04-27 04:00:00,04_08,5.61,8.67,2.65,6.63
2023-04-27 08:00:00,08_12,9.38,13.0,8.35,17.48
2023-04-27 12:00:00,12_16,8.82,20.32,13.91,23.32
2023-04-27 16:00:00,16_20,9.58,15.2,5.8,8.67
2023-04-27 20:00:00,20_24,8.9,14.0,0.77,1.02
2023-04-28 00:00:00,00_04,2.41,2.98,2.66,3.45
2023-04-28 04:00:00,04_08,5.45,6.48,2.73,3.51
2023-04-28 08:00:00,08_12,8.93,10.58,5.71,6.66
2023-04-28 12:00:00,12_16,6.5,8.22,11.14,12.64
2023-04-28 16:00:00,16_20,8.45,10.37,5.06,5.93
2023-04-28 20:00:00,20_24,8.57,10.16,0.85,1.2
2023-04-29 00:00:00,00_04,2.18,2.65,2.47,2.86
2023-04-29 04:00:00,04_08,4.78,5.29,2.44,2.9
2023-04-29 08:00:00,08_12,7.93,8.52,4.85,6.0
2023-04-29 12:00:00,12_16,4.25,5.15,14.56,20.82
2023-04-29 16:00:00,16_20,7.08,8.08,4.99,6.2
2023-04-29 20:00:00,20_24,7.47,8.65,0.91,1.23
2023-04-30 00:00:00,00_04,2.1,2.43,2.25,2.47
2023-04-30 04:00:00,04_08,4.29,4.68,2.27,2.59
2023-04-30 08:00:00,08_12,7.13,8.09,6.89,9.42
2023-04-30 12:00:00,12_16,3.26,4.0,32.94,60.48
2023-04-30 16:00:00,16_20,6.98,8.72,7.35,11.75
2023-04-30 20:00:00,20_24,7.46,14.33,1.05,1.42
2023-05-01 00:00:00,00_04,2.06,2.44,2.12,2.39
2023-05-01 04:00:00,04_08,3.94,4.41,2.15,2.45
2023-05-01 08:00:00,08_12,6.8,7.39,6.51,10.08
2023-05-01 12:00:00,12_16,2.85,3.33,30.9,63.18
2023-05-01 16:00:00,16_20,6.96,8.99,6.4,8.97
2023-05-01 20:00:00,20_24,8.16,11.11,1.06,1.37
2023-05-02 00:00:00,00_04,2.13,2.46,2.07,2.49
2023-05-02 04:00:00,04_08,4.34,5.28,1.96,2.56
2023-05-02 08:00:00,08_12,7.18,8.18,4.67,6.12
2023-05-02 12:00:00,12_16,2.83,3.83,18.13,25.15
2023-05-02 16:00:00,16_20,7.9,9.45,5.2,6.23
2023-05-02 20:00:00,20_24,8.83,11.42,0.92,1.13
2023-05-03 00:00:00,00_04,1.93,2.23,1.84,2.19
2023-05-03 04:00:00,04_08,4.21,4.75,1.89,2.3
2023-05-03 08:00:00,08_12,7.12,8.08,3.92,4.6
2023-05-03 12:00:00,12_16,2.84,3.47,15.47,18.97
2023-05-03 16:00:00,16_20,7.98,8.78,4.18,4.75
2023-05-03 20:00:00,20_24,9.53,12.67,0.84,1.04
2023-05-04 00:00:00,00_04,1.86,2.33,1.7,1.88
2023-05-04 04:00:00,04_08,4.04,5.0,1.64,1.88
2023-05-04 08:00:00,08_12,7.18,7.8,3.27,3.87
2023-05-04 12:00:00,12_16,2.79,3.18,14.36,15.76
2023-05-04 16:00:00,16_20,7.69,8.15,3.56,4.01
2023-05-04 20:00:00,20_24,9.16,10.25,0.86,1.04
2023-05-05 00:00:00,00_04,1.8,2.04,1.74,2.09
2023-05-05 04:00:00,04_08,3.86,4.36,1.64,1.91
2023-05-05 08:00:00,08_12,6.77,7.5,3.3,4.33
2023-05-05 12:00:00,12_16,2.6,2.91,13.66,17.92
2023-05-05 16:00:00,16_20,7.32,8.24,3.26,4.4
2023-05-05 20:00:00,20_24,8.71,10.1,0.81,1.0
2023-05-06 00:00:00,00_04,1.69,2.3,1.58,1.83
2023-05-06 04:00:00,04_08,3.67,5.47,1.53,1.94
2023-05-06 08:00:00,08_12,6.45,7.65,3.29,4.4
2023-05-06 12:00:00,12_16,2.26,2.6,17.13,26.26
2023-05-06 16:00:00,16_20,7.12,10.11,4.18,7.62
2023-05-06 20:00:00,20_24,8.31,10.29,0.84,1.13
2023-05-07 00:00:00,00_04,1.74,2.25,1.58,1.78
2023-05-07 04:00:00,04_08,3.75,4.94,1.58,1.86
2023-05-07 08:00:00,08_12,6.58,10.32,6.77,8.86
2023-05-07 12:00:00,12_16,2.14,2.5,36.82,60.94
2023-05-07 16:00:00,16_20,7.28,8.63,8.57,16.44
2023-05-07 20:00:00,20_24,8.34,9.02,0.87,1.0
2023-05-08 00:00:00,00_04,1.83,2.06,1.64,2.76
2023-05-08 04:00:00,04_08,4.57,7.65,1.67,3.07
2023-05-08 08:00:00,08_12,7.52,9.42,4.0,4.91
2023-05-08 12:00:00,12_16,2.41,2.73,19.65,23.71
2023-05-08 16:00:00,16_20,8.22,9.26,5.88,8.14
2023-05-08 20:00:00,20_24,8.93,9.84,0.8,1.04
2023-05-09 00:00:00,00_04,1.76,2.06,1.83,2.63
2023-05-09 04:00:00,04_08,4.2,4.97,1.91,2.73
2023-05-09 08:00:00,08_12,7.35,8.2,3.68,4.57
2023-05-09 12:00:00,12_16,2.24,2.58,15.08,17.1
2023-05-09 16:00:00,16_20,7.65,8.31,4.72,5.49
2023-05-09 20:00:00,20_24,8.1,8.78,0.85,1.0
2023-05-10 00:00:00,00_04,1.77,2.04,2.93,6.76
2023-05-10 04:00:00,04_08,3.92,4.7,2.36,4.47
2023-05-10 08:00:00,08_12,6.74,7.26,3.51,4.98
2023-05-10 12:00:00,12_16,2.18,2.5,10.19,13.29
2023-05-10 16:00:00,16_20,7.62,8.18,3.77,4.61
2023-05-10 20:00:00,20_24,8.4,9.48,0.86,1.0
2023-05-11 00:00:00,00_04,1.76,1.88,2.68,3.16
2023-05-11 04:00:00,04_08,4.57,6.36,2.27,2.64
2023-05-11 08:00:00,08_12,7.49,8.92,3.19,3.97
2023-05-11 12:00:00,12_16,2.31,2.88,7.98,9.18
2023-05-11 16:00:00,16_20,7.35,8.53,3.03,3.47
2023-05-11 20:00:00,20_24,8.12,9.7,0.83,0.94
2023-05-12 00:00:00,00_04,1.6,2.31,2.01,2.41
2023-05-12 04:00:00,04_08,4.0,4.9,1.98,2.25
2023-05-12 08:00:00,08_12,6.44,7.03,2.88,3.16
2023-05-12 12:00:00,12_16,2.17,2.65,7.49,9.0
2023-05-12 16:00:00,16_20,6.63,7.21,2.78,3.35
2023-05-12 20:00:00,20_24,6.89,7.76,0.86,1.01
2023-05-13 00:00:00,00_04,1.99,4.43,1.78,2.0
2023-05-13 04:00:00,04_08,3.76,4.43,1.77,2.09
2023-05-13 08:00:00,08_12,5.72,6.51,3.65,6.83
2023-05-13 12:00:00,12_16,2.02,2.45,23.54,50.0
2023-05-13 16:00:00,16_20,5.97,6.56,5.7,10.04
2023-05-13 20:00:00,20_24,7.04,9.79,0.92,1.49
2023-05-14 00:00:00,00_04,2.44,4.8,1.62,1.8
2023-05-14 04:00:00,04_08,3.75,4.78,1.68,1.8
2023-05-14 08:00:00,08_12,5.54,6.72,6.16,8.76
2023-05-14 12:00:00,12_16,1.87,2.19,29.21,41.52
2023-05-14 16:00:00,16_20,5.45,5.92,6.91,10.73
2023-05-14 20:00:00,20_24,7.21,8.67,0.96,1.18
2023-05-15 00:00:00,00_04,2.4,3.35,1.48,1.73
2023-05-15 04:00:00,04_08,5.33,7.41,1.49,1.87
2023-05-15 08:00:00,08_12,7.15,8.72,4.14,4.68
2023-05-15 12:00:00,12_16,2.11,2.74,15.18,18.86
2023-05-15 16:00:00,16_20,6.13,7.77,4.74,5.76
2023-05-15 20:00:00,20_24,7.79,10.07,0.88,1.04
2023-05-16 00:00:00,00_04,2.41,3.57,1.63,2.26
2023-05-16 04:00:00,04_08,5.14,7.02,1.41,1.65
2023-05-16 08:00:00,08_12,6.87,8.6,3.46,4.33
2023-05-16 12:00:00,12_16,2.22,2.91,22.84,37.55
2023-05-16 16:00:00,16_20,6.35,8.8,4.77,6.14
2023-05-16 20:00:00,20_24,7.77,9.56,0.82,1.0
2023-05-17 00:00:00,00_04,2.5,2.88,2.26,5.0
2023-05-17 04:00:00,04_08,5.51,6.4,1.67,2.43
2023-05-17 08:00:00,08_12,6.87,7.7,4.57,8.65
2023-05-17 12:00:00,12_16,2.36,2.88,24.75,35.43
2023-05-17 16:00:00,16_20,7.37,11.21,4.8,6.01
2023-05-17 20:00:00,20_24,9.92,17.83,0.85,1.02
2023-05-18 00:00:00,00_04,2.42,3.24,2.55,3.3
2023-05-18 04:00:00,04_08,5.2,5.74,1.74,2.48
2023-05-18 08:00:00,08_12,6.25,7.29,9.48,18.22
2023-05-18 12:00:00,12_16,2.35,2.7,37.98,60.31
2023-05-18 16:00:00,16_20,7.26,8.64,7.96,13.39
2023-05-18 20:00:00,20_24,10.99,13.84,0.85,1.0
2023-05-19 00:00:00,00_04,2.32,2.64,2.12,2.53
2023-05-19 04:00:00,04_08,5.23,5.96,1.72,2.05
2023-05-19 08:00:00,08_12,7.17,10.92,7.91,10.14
2023-05-19 12:00:00,12_16,2.65,4.05,25.01,30.06
2023-05-19 16:00:00,16_20,7.11,8.22,6.26,7.77
2023-05-19 20:00:00,20_24,10.19,12.77,0.82,0.95
2023-05-20 00:00:00,00_04,2.19,3.27,2.03,2.48
2023-05-20 04:00:00,04_08,4.66,5.38,1.73,1.98
2023-05-20 08:00:00,08_12,7.27,19.87,8.86,13.39
2023-05-20 12:00:00,12_16,2.11,2.46,39.25,67.31
2023-05-20 16:00:00,16_20,6.46,7.61,10.57,26.15
2023-05-20 20:00:00,20_24,9.27,12.0,0.85,1.08
2023-05-21 00:00:00,00_04,2.56,5.22,2.1,2.89
2023-05-21 04:00:00,04_08,4.56,8.4,1.79,2.35
2023-05-21 08:00:00,08_12,9.48,23.0,13.37,21.02
2023-05-21 12:00:00,12_16,2.03,2.52,52.97,73.45
2023-05-21 16:00:00,16_20,6.24,7.28,16.88,27.43
2023-05-21 20:00:00,20_24,8.52,9.37,0.91,1.13
2023-05-22 00:00:00,00_04,2.42,3.29,2.5,3.85
2023-05-22 04:00:00,04_08,6.14,7.76,2.19,4.81
2023-05-22 08:00:00,08_12,9.23,12.47,6.53,8.96
2023-05-22 12:00:00,12_16,2.36,2.98,24.04,31.0
2023-05-22 16:00:00,16_20,9.28,15.0,7.95,9.72
2023-05-22 20:00:00,20_24,10.89,16.33,0.85,0.98
2023-05-23 00:00:00,00_04,2.71,4.32,2.44,2.89
2023-05-23 04:00:00,04_08,6.02,8.57,2.35,3.63
2023-05-23 08:00:00,08_12,8.7,12.0,7.85,12.0
2023-05-23 12:00:00,12_16,2.59,5.0,28.32,56.56
2023-05-23 16:00:00,16_20,8.64,10.59,9.23,12.37
2023-05-23 20:00:00,20_24,9.88,11.15,0.83,0.97
2023-05-24 00:00:00,00_04,3.03,3.93,2.41,3.32
2023-05-24 04:00:00,04_08,5.9,6.64,2.55,3.2
2023-05-24 08:00:00,08_12,9.02,10.54,7.12,8.89
2023-05-24 12:00:00,12_16,2.76,3.89,23.01,28.0
2023-05-24 16:00:00,16_20,8.82,10.17,6.85,8.04
2023-05-24 20:00:00,20_24,11.18,13.62,0.82,0.92
2023-05-25 00:00:00,00_04,3.4,5.41,2.4,2.86
2023-05-25 04:00:00,04_08,6.18,7.65,2.4,2.87
2023-05-25 08:00:00,08_12,10.12,19.28,7.97,11.92
2023-05-25 12:00:00,12_16,3.14,7.16,45.69,104.29
2023-05-25 16:00:00,16_20,8.81,10.81,10.21,27.83
2023-05-25 20:00:00,20_24,10.8,13.29,0.81,0.88
2023-05-26 00:00:00,00_04,3.55,4.36,2.42,3.13
2023-05-26 04:00:00,04_08,6.11,7.34,2.38,2.89
2023-05-26 08:00:00,08_12,14.3,22.11,12.3,37.0
2023-05-26 12:00:00,12_16,5.04,11.31,65.28,120.0
2023-05-26 16:00:00,16_20,9.54,12.37,17.83,29.18
2023-05-26 20:00:00,20_24,12.78,23.39,0.78,0.9
2023-05-27 00:00:00,00_04,4.1,8.25,2.64,3.9
2023-05-27 04:00:00,04_08,6.31,8.31,2.74,4.64
2023-05-27 08:00:00,08_12,15.58,21.82,20.23,29.17
2023-05-27 12:00:00,12_16,6.79,12.24,89.17,116.76
2023-05-27 16:00:00,16_20,10.1,13.74,21.81,28.63
2023-05-27 20:00:00,20_24,15.27,23.0,0.81,1.1
2023-05-28 00:00:00,00_04,5.12,7.5,3.19,3.83
2023-05-28 04:00:00,04_08,6.56,8.38,3.45,4.45
2023-05-28 08:00:00,08_12,15.96,19.8,24.69,32.7
2023-05-28 12:00:00,12_16,7.93,11.22,95.21,120.24
2023-05-28 16:00:00,16_20,10.63,12.7,25.36,37.5
2023-05-28 20:00:00,20_24,15.98,20.36,1.06,1.58
2023-05-29 00:00:00,00_04,5.56,7.22,3.39,4.45
2023-05-29 04:00:00,04_08,6.61,7.67,4.01,7.58
2023-05-29 08:00:00,08_12,16.05,18.19,30.05,54.6
2023-05-29 12:00:00,12_16,8.6,10.7,105.13,134.02
2023-05-29 16:00:00,16_20,10.41,12.21,28.96,38.0
2023-05-29 20:00:00,20_24,15.31,17.49,1.24,1.93
2023-05-30 00:00:00,00_04,5.55,6.47,3.39,4.25
2023-05-30 04:00:00,04_08,6.5,7.25,4.05,5.76
2023-05-30 08:00:00,08_12,15.23,17.64,20.21,31.97
2023-05-30 12:00:00,12_16,8.22,11.79,56.99,81.76
2023-05-30 16:00:00,16_20,11.13,15.74,17.1,23.5
2023-05-30 20:00:00,20_24,14.99,22.36,1.11,1.44
2023-05-31 00:00:00,00_04,5.27,6.02,3.77,7.35
2023-05-31 04:00:00,04_08,6.67,9.32,4.03,6.04
2023-05-31 08:00:00,08_12,15.75,27.64,21.29,33.03
2023-05-31 12:00:00,12_16,8.75,12.79,57.57,75.44
2023-05-31 16:00:00,16_20,11.61,15.2,14.99,18.16
2023-05-31 20:00:00,20_24,15.11,18.26,1.07,1.45
2023-06-01 00:00:00,00_04,4.71,5.25,4.55,7.2
2023-06-01 04:00:00,04_08,6.52,7.6,4.1,5.55
2023-06-01 08:00:00,08_12,16.23,21.49,21.67,28.93
2023-06-01 12:00:00,12_16,9.45,12.44,63.81,150.0
2023-06-01 16:00:00,16_20,12.07,15.63,15.19,21.98
2023-06-01 20:00:00,20_24,14.04,16.53,1.1,1.34
