DATE,ACTUAL_VALUE,MARGINAL_PRICE,D+1,RMSE,MAPE,MAE
2023-12-25 12:00:00,19.29,19.29,24.11,4.82,0.24987039917055473,4.82
2023-12-26 12:00:00,15.39,15.39,19.29,3.8999999999999986,0.25341130604288487,3.8999999999999986
2023-12-27 12:00:00,9.86,9.86,15.39,5.530000000000001,0.5608519269776878,5.530000000000001
2023-12-28 12:00:00,11.92,11.92,9.86,2.0600000000000005,0.17281879194630878,2.0600000000000005
2023-12-29 12:00:00,16.0,16.0,11.92,4.08,0.255,4.08
2023-12-30 12:00:00,11.46,11.46,16.0,4.539999999999999,0.39616055846422327,4.539999999999999
2023-12-31 12:00:00,25.0,25.0,11.46,13.54,0.5416,13.54
2024-01-01 12:00:00,20.63,20.63,25.0,4.370000000000001,0.21182743577314597,4.370000000000001
2024-01-02 12:00:00,12.33,12.33,20.63,8.299999999999999,0.673154906731549,8.299999999999999
2024-01-03 12:00:00,12.84,12.84,12.33,0.5099999999999998,0.03971962616822428,0.5099999999999998
2024-01-04 12:00:00,9.33,9.33,12.84,3.51,0.37620578778135044,3.51
2024-01-05 12:00:00,7.29,7.29,9.33,2.04,0.27983539094650206,2.04
2024-01-06 12:00:00,6.2,6.2,7.29,1.0899999999999999,0.1758064516129032,1.0899999999999999
2024-01-07 12:00:00,5.86,5.86,6.2,0.33999999999999986,0.058020477815699634,0.33999999999999986
2024-01-08 12:00:00,4.99,4.99,5.86,0.8700000000000001,0.1743486973947896,0.8700000000000001
2024-01-09 12:00:00,3.98,3.98,4.99,1.0100000000000002,0.25376884422110557,1.0100000000000002
2024-01-10 12:00:00,7.52,7.52,3.98,3.5399999999999996,0.4707446808510638,3.5399999999999996
2024-01-11 12:00:00,4.67,4.67,7.52,2.8499999999999996,0.6102783725910064,2.8499999999999996
2024-01-12 12:00:00,3.77,3.77,4.67,0.8999999999999999,0.23872679045092834,0.8999999999999999
2024-01-13 12:00:00,6.24,6.24,3.77,2.47,0.39583333333333337,2.47
2024-01-14 12:00:00,5.36,5.36,6.24,0.8799999999999999,0.16417910447761191,0.8799999999999999
2024-01-15 12:00:00,4.29,4.29,5.36,1.0700000000000003,0.2494172494172495,1.0700000000000003
2024-01-16 12:00:00,3.54,3.54,4.29,0.75,0.211864406779661,0.75
2024-01-17 12:00:00,2.76,2.76,3.54,0.7800000000000002,0.282608695652174,0.7800000000000002
2024-01-18 12:00:00,2.29,2.29,2.76,0.46999999999999975,0.20524017467248898,0.46999999999999975
2024-01-19 12:00:00,3.82,3.82,2.29,1.5299999999999998,0.40052356020942403,1.5299999999999998
2024-01-20 12:00:00,4.8,4.8,3.82,0.98,0.20416666666666666,0.98
2024-01-21 12:00:00,14.07,14.07,4.8,9.27,0.6588486140724946,9.27
2024-01-22 12:00:00,8.36,8.36,14.07,5.710000000000001,0.6830143540669857,5.710000000000001
2024-01-23 12:00:00,5.91,5.91,8.36,2.4499999999999993,0.41455160744500835,2.4499999999999993
2024-01-24 12:00:00,6.88,6.88,5.91,0.9699999999999998,0.14098837209302323,0.9699999999999998
2024-01-25 12:00:00,6.4,6.4,6.88,0.47999999999999954,0.07499999999999993,0.47999999999999954
2024-01-26 12:00:00,6.94,6.94,6.4,0.54,0.07780979827089338,0.54
2024-01-27 12:00:00,5.89,5.89,6.94,1.0500000000000007,0.17826825127334478,1.0500000000000007
2024-01-28 12:00:00,13.54,13.54,5.89,7.6499999999999995,0.5649926144756278,7.6499999999999995
2024-01-29 12:00:00,7.5,7.5,13.54,6.039999999999999,0.8053333333333332,6.039999999999999
2024-01-30 12:00:00,5.9,5.9,7.5,1.5999999999999996,0.27118644067796605,1.5999999999999996
2024-01-31 12:00:00,5.5,5.5,5.9,0.40000000000000036,0.0727272727272728,0.40000000000000036
2024-02-01 12:00:00,5.31,5.31,5.5,0.1900000000000004,0.0357815442561206,0.1900000000000004
2024-02-02 12:00:00,5.2,5.2,5.31,0.10999999999999943,0.021153846153846044,0.10999999999999943
2024-02-03 12:00:00,10.47,10.47,5.2,5.2700000000000005,0.5033428844317097,5.2700000000000005
2024-02-04 12:00:00,17.8,17.8,10.47,7.33,0.4117977528089887,7.33
2024-02-05 12:00:00,11.73,11.73,17.8,6.07,0.5174765558397272,6.07
2024-02-06 12:00:00,10.13,10.13,11.73,1.5999999999999996,0.15794669299111544,1.5999999999999996
2024-02-07 12:00:00,6.54,6.54,10.13,3.5900000000000007,0.5489296636085628,3.5900000000000007
2024-02-08 12:00:00,4.86,4.86,6.54,1.6799999999999997,0.34567901234567894,1.6799999999999997
2024-02-09 12:00:00,4.6,4.6,4.86,0.2600000000000007,0.056521739130434935,0.2600000000000007
2024-02-10 12:00:00,3.84,3.84,4.6,0.7599999999999998,0.19791666666666663,0.7599999999999998
2024-02-11 12:00:00,4.73,4.73,3.84,0.8900000000000006,0.18816067653276966,0.8900000000000006
2024-02-12 12:00:00,3.83,3.83,4.73,0.9000000000000004,0.23498694516971289,0.9000000000000004
2024-02-13 12:00:00,3.46,3.46,3.83,0.3700000000000001,0.10693641618497113,0.3700000000000001
2024-02-14 12:00:00,2.99,2.99,3.46,0.46999999999999975,0.1571906354515049,0.46999999999999975
2024-02-15 12:00:00,2.57,2.57,2.99,0.4200000000000004,0.16342412451361885,0.4200000000000004
2024-02-16 12:00:00,59.86,59.86,2.57,57.29,0.9570664884731039,57.29
2024-02-17 12:00:00,10.0,10.0,59.86,49.86,4.986,49.86
2024-02-18 12:00:00,13.56,13.56,10.0,3.5600000000000005,0.2625368731563422,3.5600000000000005
2024-02-19 12:00:00,8.11,8.11,13.56,5.450000000000001,0.6720098643649817,5.450000000000001
2024-02-20 12:00:00,6.19,6.19,8.11,1.919999999999999,0.3101777059773827,1.919999999999999
2024-02-21 12:00:00,6.5,6.5,6.19,0.3099999999999996,0.04769230769230763,0.3099999999999996
2024-02-22 12:00:00,6.45,6.45,6.5,0.04999999999999982,0.007751937984496096,0.04999999999999982
2024-02-23 12:00:00,10.28,10.28,6.45,3.829999999999999,0.37256809338521396,3.829999999999999
2024-02-24 12:00:00,19.03,19.03,10.28,8.750000000000002,0.45980031529164483,8.750000000000002
2024-02-25 12:00:00,12.5,12.5,19.03,6.530000000000001,0.5224000000000001,6.530000000000001
2024-02-26 12:00:00,8.28,8.28,12.5,4.220000000000001,0.5096618357487924,4.220000000000001
2024-02-27 12:00:00,5.56,5.56,8.28,2.7199999999999998,0.4892086330935252,2.7199999999999998
2024-02-28 12:00:00,4.79,4.79,5.56,0.7699999999999996,0.16075156576200408,0.7699999999999996
2024-02-29 12:00:00,8.65,8.65,4.79,3.8600000000000003,0.446242774566474,3.8600000000000003
2024-03-01 12:00:00,5.08,5.08,8.65,3.5700000000000003,0.7027559055118111,3.5700000000000003
2024-03-02 12:00:00,7.23,7.23,5.08,2.1500000000000004,0.2973720608575381,2.1500000000000004
2024-03-03 12:00:00,18.87,18.87,7.23,11.64,0.6168521462639109,11.64
2024-03-04 12:00:00,7.71,7.71,18.87,11.16,1.4474708171206225,11.16
2024-03-05 12:00:00,5.87,5.87,7.71,1.8399999999999999,0.31345826235093693,1.8399999999999999
2024-03-06 12:00:00,4.59,4.59,5.87,1.2800000000000002,0.27886710239651424,1.2800000000000002
2024-03-07 12:00:00,6.67,6.67,4.59,2.08,0.3118440779610195,2.08
2024-03-08 12:00:00,16.39,16.39,6.67,9.72,0.5930445393532642,9.72
2024-03-09 12:00:00,27.0,27.0,16.39,10.61,0.39296296296296296,10.61
2024-03-10 12:00:00,31.61,31.61,27.0,4.609999999999999,0.1458399240746599,4.609999999999999
2024-03-11 12:00:00,14.14,14.14,31.61,17.47,1.2355021216407354,17.47
2024-03-12 12:00:00,8.43,8.43,14.14,5.710000000000001,0.6773428232502967,5.710000000000001
2024-03-13 12:00:00,6.44,6.44,8.43,1.9899999999999993,0.3090062111801241,1.9899999999999993
2024-03-14 12:00:00,8.19,8.19,6.44,1.7499999999999991,0.21367521367521358,1.7499999999999991
2024-03-15 12:00:00,13.4,13.4,8.19,5.210000000000001,0.3888059701492538,5.210000000000001
2024-03-16 12:00:00,33.25,33.25,13.4,19.85,0.5969924812030075,19.85
2024-03-17 12:00:00,20.2,20.2,33.25,13.05,0.6460396039603961,13.05
2024-03-18 12:00:00,10.47,10.47,20.2,9.729999999999999,0.9293218720152816,9.729999999999999
2024-03-19 12:00:00,8.91,8.91,10.47,1.5600000000000005,0.17508417508417515,1.5600000000000005
2024-03-20 12:00:00,7.72,7.72,8.91,1.1900000000000004,0.1541450777202073,1.1900000000000004
2024-03-21 12:00:00,6.45,6.45,7.72,1.2699999999999996,0.19689922480620148,1.2699999999999996
2024-03-22 12:00:00,12.71,12.71,6.45,6.260000000000001,0.4925255704169945,6.260000000000001
2024-03-23 12:00:00,38.0,38.0,12.71,25.29,0.6655263157894736,25.29
2024-03-24 12:00:00,36.96,36.96,38.0,1.0399999999999991,0.028138528138528116,1.0399999999999991
2024-03-25 12:00:00,16.97,16.97,36.96,19.990000000000002,1.1779611078373602,19.990000000000002
2024-03-26 12:00:00,32.48,32.48,16.97,15.509999999999998,0.4775246305418719,15.509999999999998
2024-03-27 12:00:00,16.12,16.12,32.48,16.359999999999996,1.0148883374689823,16.359999999999996
2024-03-28 12:00:00,27.8,27.8,16.12,11.68,0.4201438848920863,11.68
2024-03-29 12:00:00,29.75,29.75,27.8,1.9499999999999993,0.06554621848739493,1.9499999999999993
2024-03-30 12:00:00,35.45,35.45,29.75,5.700000000000003,0.16078984485190415,5.700000000000003
2024-03-31 12:00:00,41.1,41.1,35.45,5.649999999999999,0.13746958637469583,5.649999999999999
2024-04-01 12:00:00,40.88,40.88,41.1,0.21999999999999886,0.005381604696673162,0.21999999999999886
2024-04-02 12:00:00,40.76,40.76,40.88,0.12000000000000455,0.002944062806673321,0.12000000000000455
2024-04-03 12:00:00,19.39,19.39,40.76,21.369999999999997,1.1021144920061885,21.369999999999997
2024-04-04 12:00:00,20.64,20.64,19.39,1.25,0.060562015503875966,1.25
2024-04-05 12:00:00,29.03,29.03,20.64,8.39,0.28901136755080953,8.39
2024-04-06 12:00:00,34.7,34.7,29.03,5.670000000000002,0.16340057636887612,5.670000000000002
2024-04-07 12:00:00,46.12,46.12,34.7,11.419999999999995,0.2476149176062445,11.419999999999995
2024-04-08 12:00:00,25.21,25.21,46.12,20.909999999999997,0.8294327647758825,20.909999999999997
2024-04-09 12:00:00,26.11,26.11,25.21,0.8999999999999986,0.034469551895825304,0.8999999999999986
2024-04-10 12:00:00,21.58,21.58,26.11,4.530000000000001,0.2099165894346618,4.530000000000001
2024-04-11 12:00:00,29.2,29.2,21.58,7.620000000000001,0.2609589041095891,7.620000000000001
2024-04-12 12:00:00,36.13,36.13,29.2,6.930000000000003,0.19180736230279555,6.930000000000003
2024-04-13 12:00:00,42.0,42.0,36.13,5.869999999999997,0.1397619047619047,5.869999999999997
2024-04-14 12:00:00,89.03,89.03,42.0,47.03,0.5282489048635292,47.03
2024-04-15 12:00:00,42.21,42.21,89.03,46.82,1.109215825633736,46.82
2024-04-16 12:00:00,34.2,34.2,42.21,8.009999999999998,0.2342105263157894,8.009999999999998
2024-04-17 12:00:00,22.51,22.51,34.2,11.690000000000001,0.5193247445579743,11.690000000000001
2024-04-18 12:00:00,19.23,19.23,22.51,3.280000000000001,0.17056682267290696,3.280000000000001
